payment_id,loan_id,payment_date,payment_amount,payment_method,is_delayed
486,13,2025-11-20 03:31:44,132135.7917,Online,0
487,13,2025-12-20 03:31:44,132135.7917,Cash,0
488,13,2026-01-20 03:31:44,132135.7917,Cash,0
489,13,2026-02-20 03:31:44,132135.7917,Cheque,0
490,13,2026-03-20 03:31:44,132135.7917,Online,0
491,13,2026-04-20 03:31:44,132135.7917,Online,0
492,13,2026-05-20 03:31:44,132135.7917,Cash,1
493,14,2024-07-24 21:45:33,127296.1333,Online,0
494,14,2024-08-24 21:45:33,127296.1333,Cash,0
495,14,2024-09-24 21:45:33,127296.1333,Cheque,0
496,14,2024-10-24 21:45:33,127296.1333,Online,0
497,14,2024-11-24 21:45:33,127296.1333,Online,0
498,14,2024-12-24 21:45:33,127296.1333,Cheque,1
499,14,2025-01-24 21:45:33,127296.1333,Cheque,0
500,14,2025-02-24 21:45:33,127296.1333,Cheque,0
501,14,2025-03-24 21:45:33,127296.1333,Cash,0
502,14,2025-04-24 21:45:33,127296.1333,Online,0
503,14,2025-05-24 21:45:33,127296.1333,Cash,0
504,14,2025-06-24 21:45:33,127296.1333,Cash,1
505,14,2025-07-24 21:45:33,127296.1333,Online,0
506,14,2025-08-24 21:45:33,127296.1333,Cheque,0
507,14,2025-09-24 21:45:33,127296.1333,Cash,0
508,14,2025-10-24 21:45:33,127296.1333,Cheque,0
509,14,2025-11-24 21:45:33,127296.1333,Cash,0
510,14,2025-12-24 21:45:33,127296.1333,Online,0
511,14,2026-01-24 21:45:33,127296.1333,Online,0
512,14,2026-02-24 21:45:33,127296.1333,Cash,0
513,14,2026-03-24 21:45:33,127296.1333,Online,0
514,14,2026-04-24 21:45:33,127296.1333,Cash,0
515,14,2026-05-24 21:45:33,127296.1333,Online,0
516,14,2026-06-24 21:45:33,127296.1333,Cheque,0
517,14,2026-07-24 21:45:33,127296.1333,Cheque,0
518,14,2026-08-24 21:45:33,127296.1333,Online,0
519,14,2026-09-24 21:45:33,127296.1333,Cheque,0
520,14,2026-10-24 21:45:33,127296.1333,Cheque,0
521,14,2026-11-24 21:45:33,127296.1333,Cash,0
522,14,2026-12-24 21:45:33,127296.1333,Online,0
523,14,2027-01-24 21:45:33,127296.1333,Cheque,0
524,14,2027-02-24 21:45:33,127296.1333,Cash,0
525,14,2027-03-24 21:45:33,127296.1333,Cash,0
526,14,2027-04-24 21:45:33,127296.1333,Cheque,0
527,14,2027-05-24 21:45:33,127296.1333,Cheque,0
528,14,2027-06-24 21:45:33,127296.1333,Cash,0
529,14,2027-07-24 21:45:33,127296.1333,Cheque,0
530,14,2027-08-24 21:45:33,127296.1333,Cheque,0
531,14,2027-09-24 21:45:33,127296.1333,Cash,0
532,14,2027-10-24 21:45:33,127296.1333,Online,0
533,14,2027-11-24 21:45:33,127296.1333,Cash,1
534,14,2027-12-24 21:45:33,127296.1333,Cheque,0
535,14,2028-01-24 21:45:33,127296.1333,Cheque,0
536,14,2028-02-24 21:45:33,127296.1333,Cash,0
537,14,2028-03-24 21:45:33,127296.1333,Cheque,1
538,14,2028-04-24 21:45:33,127296.1333,Cheque,0
539,14,2028-05-24 21:45:33,127296.1333,Online,0
540,14,2028-06-24 21:45:33,127296.1333,Cash,0
541,14,2028-07-24 21:45:33,127296.1333,Cheque,0
542,14,2028-08-24 21:45:33,127296.1333,Cheque,0
543,14,2028-09-24 21:45:33,127296.1333,Cash,0
544,14,2028-10-24 21:45:33,127296.1333,Online,0
545,14,2028-11-24 21:45:33,127296.1333,Cheque,1
546,14,2028-12-24 21:45:33,127296.1333,Cash,0
547,14,2029-01-24 21:45:33,127296.1333,Cheque,0
548,14,2029-02-24 21:45:33,127296.1333,Cheque,0
549,14,2029-03-24 21:45:33,127296.1333,Cash,0
550,14,2029-04-24 21:45:33,127296.1333,Cheque,1
551,14,2029-05-24 21:45:33,127296.1333,Cheque,0
552,14,2029-06-24 21:45:33,127296.1333,Cheque,0
553,15,2022-04-27 06:59:15,314205.3333,Online,1
554,15,2022-05-27 06:59:15,314205.3333,Cash,0
555,15,2022-06-27 06:59:15,314205.3333,Cash,0
556,15,2022-07-27 06:59:15,314205.3333,Cash,0
557,15,2022-08-27 06:59:15,314205.3333,Cash,0
558,15,2022-09-27 06:59:15,314205.3333,Cash,0
559,15,2022-10-27 06:59:15,314205.3333,Cheque,0
560,15,2022-11-27 06:59:15,314205.3333,Cash,0
561,15,2022-12-27 06:59:15,314205.3333,Online,0
562,15,2023-01-27 06:59:15,314205.3333,Online,0
563,15,2023-02-27 06:59:15,314205.3333,Cheque,0
564,15,2023-03-27 06:59:15,314205.3333,Cash,0
565,16,2021-01-02 08:14:13,37376.9,Online,0
566,16,2021-02-02 08:14:13,37376.9,Cheque,0
567,16,2021-03-02 08:14:13,37376.9,Online,1
568,16,2021-04-02 08:14:13,37376.9,Cash,0
569,16,2021-05-02 08:14:13,37376.9,Cash,0
570,16,2021-06-02 08:14:13,37376.9,Cash,0
571,16,2021-07-02 08:14:13,37376.9,Cash,0
572,16,2021-08-02 08:14:13,37376.9,Cheque,1
573,16,2021-09-02 08:14:13,37376.9,Cash,0
574,16,2021-10-02 08:14:13,37376.9,Cheque,0
575,16,2021-11-02 08:14:13,37376.9,Online,0
576,16,2021-12-02 08:14:13,37376.9,Cheque,0
577,16,2022-01-02 08:14:13,37376.9,Cheque,0
578,16,2022-02-02 08:14:13,37376.9,Cash,1
579,16,2022-03-02 08:14:13,37376.9,Cash,0
580,16,2022-04-02 08:14:13,37376.9,Cash,0
581,16,2022-05-02 08:14:13,37376.9,Cheque,0
582,16,2022-06-02 08:14:13,37376.9,Online,0
583,16,2022-07-02 08:14:13,37376.9,Cheque,0
584,16,2022-08-02 08:14:13,37376.9,Online,0
585,16,2022-09-02 08:14:13,37376.9,Cheque,0
586,16,2022-10-02 08:14:13,37376.9,Cash,0
587,16,2022-11-02 08:14:13,37376.9,Online,0
588,16,2022-12-02 08:14:13,37376.9,Cash,0
589,16,2023-01-02 08:14:13,37376.9,Cash,0
590,16,2023-02-02 08:14:13,37376.9,Online,0
591,16,2023-03-02 08:14:13,37376.9,Cheque,1
592,16,2023-04-02 08:14:13,37376.9,Cash,0
593,16,2023-05-02 08:14:13,37376.9,Cash,0
594,16,2023-06-02 08:14:13,37376.9,Online,0
595,16,2023-07-02 08:14:13,37376.9,Cash,0
596,16,2023-08-02 08:14:13,37376.9,Cash,0
597,16,2023-09-02 08:14:13,37376.9,Online,0
598,16,2023-10-02 08:14:13,37376.9,Cash,1
599,16,2023-11-02 08:14:13,37376.9,Cheque,0
600,16,2023-12-02 08:14:13,37376.9,Cash,0
601,16,2024-01-02 08:14:13,37376.9,Cash,0
602,16,2024-02-02 08:14:13,37376.9,Online,0
603,16,2024-03-02 08:14:13,37376.9,Online,0
604,16,2024-04-02 08:14:13,37376.9,Cash,1
605,16,2024-05-02 08:14:13,37376.9,Cash,0
606,16,2024-06-02 08:14:13,37376.9,Cash,0
607,16,2024-07-02 08:14:13,37376.9,Cheque,0
608,16,2024-08-02 08:14:13,37376.9,Cheque,0
609,16,2024-09-02 08:14:13,37376.9,Cheque,0
610,16,2024-10-02 08:14:13,37376.9,Cheque,0
611,16,2024-11-02 08:14:13,37376.9,Online,0
612,16,2024-12-02 08:14:13,37376.9,Cheque,0
613,16,2025-01-02 08:14:13,37376.9,Cash,0
614,16,2025-02-02 08:14:13,37376.9,Cash,0
615,16,2025-03-02 08:14:13,37376.9,Cash,0
616,16,2025-04-02 08:14:13,37376.9,Online,0
617,16,2025-05-02 08:14:13,37376.9,Cash,0
618,16,2025-06-02 08:14:13,37376.9,Cheque,0
619,16,2025-07-02 08:14:13,37376.9,Cheque,0
620,16,2025-08-02 08:14:13,37376.9,Cheque,0
621,16,2025-09-02 08:14:13,37376.9,Online,1
622,16,2025-10-02 08:14:13,37376.9,Online,0
623,16,2025-11-02 08:14:13,37376.9,Online,0
624,16,2025-12-02 08:14:13,37376.9,Cheque,0
625,17,2023-08-13 12:10:41,34173.875,Cash,0
626,17,2023-09-13 12:10:41,34173.875,Online,0
627,17,2023-10-13 12:10:41,34173.875,Cash,0
628,17,2023-11-13 12:10:41,34173.875,Cheque,1
629,17,2023-12-13 12:10:41,34173.875,Online,0
630,17,2024-01-13 12:10:41,34173.875,Cheque,0
631,17,2024-02-13 12:10:41,34173.875,Online,0
632,17,2024-03-13 12:10:41,34173.875,Online,0
633,17,2024-04-13 12:10:41,34173.875,Cheque,0
634,17,2024-05-13 12:10:41,34173.875,Online,1
635,17,2024-06-13 12:10:41,34173.875,Online,0
636,17,2024-07-13 12:10:41,34173.875,Cheque,0
637,17,2024-08-13 12:10:41,34173.875,Online,0
638,17,2024-09-13 12:10:41,34173.875,Online,0
639,17,2024-10-13 12:10:41,34173.875,Cheque,0
640,17,2024-11-13 12:10:41,34173.875,Cash,0
641,17,2024-12-13 12:10:41,34173.875,Cash,0
642,17,2025-01-13 12:10:41,34173.875,Cash,0
643,17,2025-02-13 12:10:41,34173.875,Cash,0
644,17,2025-03-13 12:10:41,34173.875,Cash,0
645,17,2025-04-13 12:10:41,34173.875,Cash,0
646,17,2025-05-13 12:10:41,34173.875,Online,0
647,17,2025-06-13 12:10:41,34173.875,Cash,0
648,17,2025-07-13 12:10:41,34173.875,Cash,0
649,18,2021-09-11 07:47:21,474355.3333,Online,1
650,18,2021-10-11 07:47:21,474355.3333,Online,0
651,18,2021-11-11 07:47:21,474355.3333,Cheque,0
652,18,2021-12-11 07:47:21,474355.3333,Cheque,1
653,18,2022-01-11 07:47:21,474355.3333,Cheque,0
654,18,2022-02-11 07:47:21,474355.3333,Online,0
655,18,2022-03-11 07:47:21,474355.3333,Online,0
656,18,2022-04-11 07:47:21,474355.3333,Cash,0
657,18,2022-05-11 07:47:21,474355.3333,Online,0
658,18,2022-06-11 07:47:21,474355.3333,Cash,0
659,18,2022-07-11 07:47:21,474355.3333,Cash,0
660,18,2022-08-11 07:47:21,474355.3333,Cash,1
661,19,2020-03-28 18:29:14,8616.833333,Cheque,1
662,19,2020-04-28 18:29:14,8616.833333,Online,0
663,19,2020-05-28 18:29:14,8616.833333,Cheque,0
664,19,2020-06-28 18:29:14,8616.833333,Cheque,0
665,19,2020-07-28 18:29:14,8616.833333,Cash,0
666,19,2020-08-28 18:29:14,8616.833333,Cash,0
667,19,2020-09-28 18:29:14,8616.833333,Online,0
668,19,2020-10-28 18:29:14,8616.833333,Cash,0
669,19,2020-11-28 18:29:14,8616.833333,Cash,0
670,19,2020-12-28 18:29:14,8616.833333,Cheque,0
671,19,2021-01-28 18:29:14,8616.833333,Cash,0
672,19,2021-02-28 18:29:14,8616.833333,Cheque,0
673,19,2021-03-28 18:29:14,8616.833333,Cheque,0
674,19,2021-04-28 18:29:14,8616.833333,Online,0
675,19,2021-05-28 18:29:14,8616.833333,Online,0
676,19,2021-06-28 18:29:14,8616.833333,Cheque,0
677,19,2021-07-28 18:29:14,8616.833333,Online,0
678,19,2021-08-28 18:29:14,8616.833333,Cash,1
679,19,2021-09-28 18:29:14,8616.833333,Cash,0
680,19,2021-10-28 18:29:14,8616.833333,Online,0
681,19,2021-11-28 18:29:14,8616.833333,Cash,0
682,19,2021-12-28 18:29:14,8616.833333,Cash,1
683,19,2022-01-28 18:29:14,8616.833333,Online,0
684,19,2022-02-28 18:29:14,8616.833333,Cash,0
685,19,2022-03-28 18:29:14,8616.833333,Online,1
686,19,2022-04-28 18:29:14,8616.833333,Cash,0
687,19,2022-05-28 18:29:14,8616.833333,Cash,0
688,19,2022-06-28 18:29:14,8616.833333,Online,0
689,19,2022-07-28 18:29:14,8616.833333,Cheque,0
690,19,2022-08-28 18:29:14,8616.833333,Online,0
691,19,2022-09-28 18:29:14,8616.833333,Cash,0
692,19,2022-10-28 18:29:14,8616.833333,Cash,0
693,19,2022-11-28 18:29:14,8616.833333,Cheque,0
694,19,2022-12-28 18:29:14,8616.833333,Cheque,0
695,19,2023-01-28 18:29:14,8616.833333,Cheque,0
696,19,2023-02-28 18:29:14,8616.833333,Cheque,0
697,19,2023-03-28 18:29:14,8616.833333,Cheque,0
698,19,2023-04-28 18:29:14,8616.833333,Online,0
699,19,2023-05-28 18:29:14,8616.833333,Cheque,0
700,19,2023-06-28 18:29:14,8616.833333,Cheque,0
701,19,2023-07-28 18:29:14,8616.833333,Online,1
702,19,2023-08-28 18:29:14,8616.833333,Online,0
703,19,2023-09-28 18:29:14,8616.833333,Cheque,0
704,19,2023-10-28 18:29:14,8616.833333,Cash,0
705,19,2023-11-28 18:29:14,8616.833333,Online,0
706,19,2023-12-28 18:29:14,8616.833333,Cheque,0
707,19,2024-01-28 18:29:14,8616.833333,Cheque,1
708,19,2024-02-28 18:29:14,8616.833333,Cheque,0
709,19,2024-03-28 18:29:14,8616.833333,Cash,1
710,19,2024-04-28 18:29:14,8616.833333,Cheque,0
711,19,2024-05-28 18:29:14,8616.833333,Cash,0
712,19,2024-06-28 18:29:14,8616.833333,Cash,0
713,19,2024-07-28 18:29:14,8616.833333,Online,1
714,19,2024-08-28 18:29:14,8616.833333,Cheque,0
715,19,2024-09-28 18:29:14,8616.833333,Online,0
716,19,2024-10-28 18:29:14,8616.833333,Online,0
717,19,2024-11-28 18:29:14,8616.833333,Cheque,0
718,19,2024-12-28 18:29:14,8616.833333,Cheque,0
719,19,2025-01-28 18:29:14,8616.833333,Cheque,0
720,19,2025-02-28 18:29:14,8616.833333,Cheque,1
721,20,2020-08-18 10:07:05,71042.33333,Cheque,0
722,20,2020-09-18 10:07:05,71042.33333,Cheque,1
723,20,2020-10-18 10:07:05,71042.33333,Cheque,0
724,20,2020-11-18 10:07:05,71042.33333,Cheque,0
725,20,2020-12-18 10:07:05,71042.33333,Cash,0
726,20,2021-01-18 10:07:05,71042.33333,Cheque,0
727,20,2021-02-18 10:07:05,71042.33333,Cash,0
728,20,2021-03-18 10:07:05,71042.33333,Cash,0
729,20,2021-04-18 10:07:05,71042.33333,Cheque,0
730,20,2021-05-18 10:07:05,71042.33333,Cheque,0
731,20,2021-06-18 10:07:05,71042.33333,Cash,0
732,20,2021-07-18 10:07:05,71042.33333,Cash,1
733,20,2021-08-18 10:07:05,71042.33333,Online,1
734,20,2021-09-18 10:07:05,71042.33333,Cash,0
735,20,2021-10-18 10:07:05,71042.33333,Cheque,0
736,20,2021-11-18 10:07:05,71042.33333,Online,0
737,20,2021-12-18 10:07:05,71042.33333,Cash,0
738,20,2022-01-18 10:07:05,71042.33333,Online,0
739,20,2022-02-18 10:07:05,71042.33333,Cheque,0
740,20,2022-03-18 10:07:05,71042.33333,Cash,0
741,20,2022-04-18 10:07:05,71042.33333,Cheque,0
742,20,2022-05-18 10:07:05,71042.33333,Online,1
743,20,2022-06-18 10:07:05,71042.33333,Cheque,0
744,20,2022-07-18 10:07:05,71042.33333,Cheque,0
745,21,2024-01-10 12:24:00,88979.95833,Cash,0
746,21,2024-02-10 12:24:00,88979.95833,Cheque,0
747,21,2024-03-10 12:24:00,88979.95833,Cash,0
748,21,2024-04-10 12:24:00,88979.95833,Cash,0
749,21,2024-05-10 12:24:00,88979.95833,Cheque,0
750,21,2024-06-10 12:24:00,88979.95833,Cheque,0
751,21,2024-07-10 12:24:00,88979.95833,Online,0
752,21,2024-08-10 12:24:00,88979.95833,Online,0
753,21,2024-09-10 12:24:00,88979.95833,Cheque,0
754,21,2024-10-10 12:24:00,88979.95833,Cheque,0
755,21,2024-11-10 12:24:00,88979.95833,Cash,0
756,21,2024-12-10 12:24:00,88979.95833,Online,1
757,21,2025-01-10 12:24:00,88979.95833,Cheque,0
758,21,2025-02-10 12:24:00,88979.95833,Online,0
759,21,2025-03-10 12:24:00,88979.95833,Cheque,0
760,21,2025-04-10 12:24:00,88979.95833,Online,0
761,21,2025-05-10 12:24:00,88979.95833,Online,0
762,21,2025-06-10 12:24:00,88979.95833,Cheque,0
763,21,2025-07-10 12:24:00,88979.95833,Online,0
764,21,2025-08-10 12:24:00,88979.95833,Cheque,0
765,21,2025-09-10 12:24:00,88979.95833,Online,1
766,21,2025-10-10 12:24:00,88979.95833,Online,0
767,21,2025-11-10 12:24:00,88979.95833,Cash,0
768,21,2025-12-10 12:24:00,88979.95833,Cash,0
769,21,2026-01-10 12:24:00,88979.95833,Cash,0
770,21,2026-02-10 12:24:00,88979.95833,Cheque,0
771,21,2026-03-10 12:24:00,88979.95833,Cash,0
772,21,2026-04-10 12:24:00,88979.95833,Cheque,0
773,21,2026-05-10 12:24:00,88979.95833,Cheque,1
774,21,2026-06-10 12:24:00,88979.95833,Online,1
775,21,2026-07-10 12:24:00,88979.95833,Online,0
776,21,2026-08-10 12:24:00,88979.95833,Online,0
777,21,2026-09-10 12:24:00,88979.95833,Online,0
778,21,2026-10-10 12:24:00,88979.95833,Cheque,0
779,21,2026-11-10 12:24:00,88979.95833,Cheque,0
780,21,2026-12-10 12:24:00,88979.95833,Cheque,0
781,21,2027-01-10 12:24:00,88979.95833,Online,0
782,21,2027-02-10 12:24:00,88979.95833,Cheque,0
783,21,2027-03-10 12:24:00,88979.95833,Online,0
784,21,2027-04-10 12:24:00,88979.95833,Cheque,0
785,21,2027-05-10 12:24:00,88979.95833,Cash,0
786,21,2027-06-10 12:24:00,88979.95833,Cheque,0
787,21,2027-07-10 12:24:00,88979.95833,Cash,0
788,21,2027-08-10 12:24:00,88979.95833,Online,0
789,21,2027-09-10 12:24:00,88979.95833,Cheque,0
790,21,2027-10-10 12:24:00,88979.95833,Cash,0
791,21,2027-11-10 12:24:00,88979.95833,Cash,0
792,21,2027-12-10 12:24:00,88979.95833,Cheque,0
793,22,2021-03-11 07:52:05,390103.4583,Cheque,0
794,22,2021-04-11 07:52:05,390103.4583,Cheque,0
795,22,2021-05-11 07:52:05,390103.4583,Online,1
796,22,2021-06-11 07:52:05,390103.4583,Cash,1
797,22,2021-07-11 07:52:05,390103.4583,Online,0
798,22,2021-08-11 07:52:05,390103.4583,Cheque,0
799,22,2021-09-11 07:52:05,390103.4583,Online,0
800,22,2021-10-11 07:52:05,390103.4583,Cash,0
801,22,2021-11-11 07:52:05,390103.4583,Cheque,0
802,22,2021-12-11 07:52:05,390103.4583,Cheque,0
803,22,2022-01-11 07:52:05,390103.4583,Cheque,0
804,22,2022-02-11 07:52:05,390103.4583,Cheque,0
805,22,2022-03-11 07:52:05,390103.4583,Cash,0
806,22,2022-04-11 07:52:05,390103.4583,Cheque,0
807,22,2022-05-11 07:52:05,390103.4583,Cheque,1
808,22,2022-06-11 07:52:05,390103.4583,Cash,1
809,22,2022-07-11 07:52:05,390103.4583,Cheque,0
810,22,2022-08-11 07:52:05,390103.4583,Cash,0
811,22,2022-09-11 07:52:05,390103.4583,Cash,0
812,22,2022-10-11 07:52:05,390103.4583,Cheque,0
813,22,2022-11-11 07:52:05,390103.4583,Cash,0
814,22,2022-12-11 07:52:05,390103.4583,Online,0
815,22,2023-01-11 07:52:05,390103.4583,Cheque,0
816,22,2023-02-11 07:52:05,390103.4583,Cheque,0
817,23,2024-12-18 11:57:00,234067.5,Online,0
818,23,2025-01-18 11:57:00,234067.5,Cheque,0
819,23,2025-02-18 11:57:00,234067.5,Cash,0
820,23,2025-03-18 11:57:00,234067.5,Cheque,0
821,23,2025-04-18 11:57:00,234067.5,Online,0
822,23,2025-05-18 11:57:00,234067.5,Cash,0
823,23,2025-06-18 11:57:00,234067.5,Cash,0
824,23,2025-07-18 11:57:00,234067.5,Cheque,0
825,23,2025-08-18 11:57:00,234067.5,Cheque,0
826,23,2025-09-18 11:57:00,234067.5,Cash,0
827,23,2025-10-18 11:57:00,234067.5,Online,0
828,23,2025-11-18 11:57:00,234067.5,Cash,0
829,23,2025-12-18 11:57:00,234067.5,Cheque,0
830,23,2026-01-18 11:57:00,234067.5,Cash,0
831,23,2026-02-18 11:57:00,234067.5,Online,0
832,23,2026-03-18 11:57:00,234067.5,Cheque,0
833,23,2026-04-18 11:57:00,234067.5,Online,0
834,23,2026-05-18 11:57:00,234067.5,Online,0
835,23,2026-06-18 11:57:00,234067.5,Online,0
836,23,2026-07-18 11:57:00,234067.5,Online,0
837,23,2026-08-18 11:57:00,234067.5,Cash,0
838,23,2026-09-18 11:57:00,234067.5,Online,0
839,23,2026-10-18 11:57:00,234067.5,Online,0
840,23,2026-11-18 11:57:00,234067.5,Cash,0
841,23,2026-12-18 11:57:00,234067.5,Online,0
842,23,2027-01-18 11:57:00,234067.5,Online,0
843,23,2027-02-18 11:57:00,234067.5,Cheque,0
844,23,2027-03-18 11:57:00,234067.5,Cheque,0
845,23,2027-04-18 11:57:00,234067.5,Online,0
846,23,2027-05-18 11:57:00,234067.5,Online,1
847,23,2027-06-18 11:57:00,234067.5,Cheque,0
848,23,2027-07-18 11:57:00,234067.5,Cash,0
849,23,2027-08-18 11:57:00,234067.5,Online,0
850,23,2027-09-18 11:57:00,234067.5,Cash,0
851,23,2027-10-18 11:57:00,234067.5,Cheque,0
852,23,2027-11-18 11:57:00,234067.5,Cash,0
853,24,2020-07-08 23:18:06,163791.375,Cheque,0
854,24,2020-08-08 23:18:06,163791.375,Cash,0
855,24,2020-09-08 23:18:06,163791.375,Cheque,1
856,24,2020-10-08 23:18:06,163791.375,Cheque,0
857,24,2020-11-08 23:18:06,163791.375,Cheque,0
858,24,2020-12-08 23:18:06,163791.375,Cash,0
859,24,2021-01-08 23:18:06,163791.375,Cheque,0
860,24,2021-02-08 23:18:06,163791.375,Cash,0
861,24,2021-03-08 23:18:06,163791.375,Cash,0
862,24,2021-04-08 23:18:06,163791.375,Cheque,0
863,24,2021-05-08 23:18:06,163791.375,Online,0
864,24,2021-06-08 23:18:06,163791.375,Cheque,1
865,24,2021-07-08 23:18:06,163791.375,Online,0
866,24,2021-08-08 23:18:06,163791.375,Online,0
867,24,2021-09-08 23:18:06,163791.375,Cheque,0
868,24,2021-10-08 23:18:06,163791.375,Cheque,0
869,24,2021-11-08 23:18:06,163791.375,Online,0
870,24,2021-12-08 23:18:06,163791.375,Cheque,0
871,24,2022-01-08 23:18:06,163791.375,Cheque,0
872,24,2022-02-08 23:18:06,163791.375,Cheque,1
873,24,2022-03-08 23:18:06,163791.375,Cheque,0
874,24,2022-04-08 23:18:06,163791.375,Cash,0
875,24,2022-05-08 23:18:06,163791.375,Online,1
876,24,2022-06-08 23:18:06,163791.375,Cash,0
877,25,2024-08-14 18:39:31,109087.625,Cash,1
878,25,2024-09-14 18:39:31,109087.625,Online,0
879,25,2024-10-14 18:39:31,109087.625,Cash,0
880,25,2024-11-14 18:39:31,109087.625,Cash,0
881,25,2024-12-14 18:39:31,109087.625,Online,0
882,25,2025-01-14 18:39:31,109087.625,Online,0
883,25,2025-02-14 18:39:31,109087.625,Cheque,0
884,25,2025-03-14 18:39:31,109087.625,Online,0
885,25,2025-04-14 18:39:31,109087.625,Cash,0
886,25,2025-05-14 18:39:31,109087.625,Online,0
887,25,2025-06-14 18:39:31,109087.625,Online,0
888,25,2025-07-14 18:39:31,109087.625,Online,0
889,25,2025-08-14 18:39:31,109087.625,Online,0
890,25,2025-09-14 18:39:31,109087.625,Online,0
891,25,2025-10-14 18:39:31,109087.625,Cash,0
892,25,2025-11-14 18:39:31,109087.625,Cash,0
893,25,2025-12-14 18:39:31,109087.625,Cheque,0
894,25,2026-01-14 18:39:31,109087.625,Cheque,0
895,25,2026-02-14 18:39:31,109087.625,Online,0
896,25,2026-03-14 18:39:31,109087.625,Cheque,0
897,25,2026-04-14 18:39:31,109087.625,Cheque,0
898,25,2026-05-14 18:39:31,109087.625,Cash,1
899,25,2026-06-14 18:39:31,109087.625,Cash,0
900,25,2026-07-14 18:39:31,109087.625,Cheque,0
901,26,2022-08-27 08:40:12,236663.1111,Online,0
902,26,2022-09-27 08:40:12,236663.1111,Online,0
903,26,2022-10-27 08:40:12,236663.1111,Cheque,0
904,26,2022-11-27 08:40:12,236663.1111,Cash,0
905,26,2022-12-27 08:40:12,236663.1111,Cheque,1
906,26,2023-01-27 08:40:12,236663.1111,Online,0
907,26,2023-02-27 08:40:12,236663.1111,Cash,1
908,26,2023-03-27 08:40:12,236663.1111,Online,1
909,26,2023-04-27 08:40:12,236663.1111,Cheque,0
910,26,2023-05-27 08:40:12,236663.1111,Cheque,0
911,26,2023-06-27 08:40:12,236663.1111,Cheque,0
912,26,2023-07-27 08:40:12,236663.1111,Online,1
913,26,2023-08-27 08:40:12,236663.1111,Online,0
914,26,2023-09-27 08:40:12,236663.1111,Cash,0
915,26,2023-10-27 08:40:12,236663.1111,Cash,0
916,26,2023-11-27 08:40:12,236663.1111,Online,0
917,26,2023-12-27 08:40:12,236663.1111,Cash,0
918,26,2024-01-27 08:40:12,236663.1111,Online,0
919,26,2024-02-27 08:40:12,236663.1111,Cheque,0
920,26,2024-03-27 08:40:12,236663.1111,Cheque,0
921,26,2024-04-27 08:40:12,236663.1111,Cheque,0
922,26,2024-05-27 08:40:12,236663.1111,Cash,1
923,26,2024-06-27 08:40:12,236663.1111,Cash,0
924,26,2024-07-27 08:40:12,236663.1111,Cheque,0
925,26,2024-08-27 08:40:12,236663.1111,Cheque,1
926,26,2024-09-27 08:40:12,236663.1111,Cash,0
927,26,2024-10-27 08:40:12,236663.1111,Cash,0
928,26,2024-11-27 08:40:12,236663.1111,Cash,0
929,26,2024-12-27 08:40:12,236663.1111,Cheque,0
930,26,2025-01-27 08:40:12,236663.1111,Cheque,1
931,26,2025-02-27 08:40:12,236663.1111,Cash,0
932,26,2025-03-27 08:40:12,236663.1111,Cash,0
933,26,2025-04-27 08:40:12,236663.1111,Cheque,0
934,26,2025-05-27 08:40:12,236663.1111,Cash,0
935,26,2025-06-27 08:40:12,236663.1111,Online,0
936,26,2025-07-27 08:40:12,236663.1111,Cheque,1
937,27,2020-05-03 17:05:27,141031.3833,Cheque,0
938,27,2020-06-03 17:05:27,141031.3833,Cash,0
939,27,2020-07-03 17:05:27,141031.3833,Cash,0
940,27,2020-08-03 17:05:27,141031.3833,Cash,0
941,27,2020-09-03 17:05:27,141031.3833,Cash,0
942,27,2020-10-03 17:05:27,141031.3833,Cheque,0
943,27,2020-11-03 17:05:27,141031.3833,Online,0
944,27,2020-12-03 17:05:27,141031.3833,Cash,0
945,27,2021-01-03 17:05:27,141031.3833,Cheque,0
946,27,2021-02-03 17:05:27,141031.3833,Online,1
947,27,2021-03-03 17:05:27,141031.3833,Cash,1
948,27,2021-04-03 17:05:27,141031.3833,Cheque,0
949,27,2021-05-03 17:05:27,141031.3833,Cheque,0
950,27,2021-06-03 17:05:27,141031.3833,Cash,0
951,27,2021-07-03 17:05:27,141031.3833,Cash,0
952,27,2021-08-03 17:05:27,141031.3833,Cheque,0
953,27,2021-09-03 17:05:27,141031.3833,Online,0
954,27,2021-10-03 17:05:27,141031.3833,Online,0
955,27,2021-11-03 17:05:27,141031.3833,Cash,1
956,27,2021-12-03 17:05:27,141031.3833,Cheque,0
